pubmed_id,paper:title,paper:doi,paper:authors,paper:keywords
33813017,Antimicrobial photodynamic therapy mediated by methylene blue coupled to β-cyclodextrin reduces early colonizers microorganisms from the oral biofilm.,10.1016/j.pdpdt.2021.102283,"[{'lastname': 'de Paula', 'firstname': 'Gabriela Santana', 'initials': 'GS', 'affiliation': 'Department of Health Sciences and Pediatric Dentistry, Piracicaba Dental School, University of Campinas, UNICAMP, Av. Limeira, 901 - Areião, Piracicaba, SP, 13414-903, Brazil. Electronic address: gabispaula@hotmail.com.'}, {'lastname': 'Oliveira', 'firstname': 'Mateus Cardoso', 'initials': 'MC', 'affiliation': 'Department of Oral Diagnosis, Piracicaba Dental School, University of Campinas, UNICAMP, Av. Limeira, 901 - Areião, Piracicaba, SP, 13414-903, Brazil. Electronic address: mateus_oc1@hotmail.com.'}, {'lastname': 'Sales', 'firstname': 'Luciana Solera', 'initials': 'LS', 'affiliation': 'Department of Health Sciences and Pediatric Dentistry, Piracicaba Dental School, University of Campinas, UNICAMP, Av. Limeira, 901 - Areião, Piracicaba, SP, 13414-903, Brazil. Electronic address: Luciana_9891@hotmail.com.'}, {'lastname': 'Boriollo', 'firstname': 'Marcelo', 'initials': 'M', 'affiliation': 'Department of Oral Diagnosis, Piracicaba Dental School, University of Campinas, UNICAMP, Av. Limeira, 901 - Areião, Piracicaba, SP, 13414-903, Brazil. Electronic address: marcelofgb@yahoo.com.br.'}, {'lastname': 'Azevedo Rodrigues', 'firstname': 'Lidiany Karla', 'initials': 'LK', 'affiliation': 'Department of Operative Dentistry, Faculty of Pharmacy, Dentistry and Nursing, Federal University of Ceará, Fortaleza, CE, Zip Code: 60430-170, Brazil. Electronic address: lidianykarla@ufc.br.'}, {'lastname': 'Nobre-Dos-Santos', 'firstname': 'Marinês', 'initials': 'M', 'affiliation': 'Department of Health Sciences and Pediatric Dentistry, Piracicaba Dental School, University of Campinas, UNICAMP, Av. Limeira, 901 - Areião, Piracicaba, SP, 13414-903, Brazil. Electronic address: mnobre@unicamp.br.'}, {'lastname': 'Steiner-Oliveira', 'firstname': 'Carolina', 'initials': 'C', 'affiliation': 'Department of Health Sciences and Pediatric Dentistry, Piracicaba Dental School, University of Campinas, UNICAMP, Av. Limeira, 901 - Areião, Piracicaba, SP, 13414-903, Brazil. Electronic address: csteiner@unicamp.br.'}]","['Biofilms', 'Nanoparticles', 'Photodynamic therapy', 'Streptococcus gordonii', 'Streptococcus mitis', 'Streptococcus oralis', 'Streptococcus sanguis']"
33806541,"Urgent Vitrectomy with Vancomycin Infusion, Silicone Oil Endotamponade, and General Antibiotic Treatment in Multiple Cases of Endophthalmitis from a Single Day of Intravitreal Injections-Case Series.",10.3390/jcm10051059,"[{'lastname': 'Pietras-Baczewska', 'firstname': 'Agata', 'initials': 'A', 'affiliation': 'Department of General Ophthalmology, Medical University of Lublin, 20-059 Lublin, Poland.'}, {'lastname': 'Jasińska', 'firstname': 'Ewa', 'initials': 'E', 'affiliation': 'Department of General Ophthalmology, Medical University of Lublin, 20-059 Lublin, Poland.'}, {'lastname': 'Toro', 'firstname': 'Mario Damiano', 'initials': 'MD', 'affiliation': 'Department of General Ophthalmology, Medical University of Lublin, 20-059 Lublin, Poland.\nFaculty of Medicine, Collegium Medicum Cardinal Stefan Wyszyński University, 01-815 Warsaw, Poland.'}, {'lastname': 'Bonfiglio', 'firstname': 'Vincenza', 'initials': 'V', 'affiliation': 'Department of Experimental Biomedicine and Clinical Neuroscience, Ophthalmology Section, University of Palermo, 90133 Palermo, Italy.'}, {'lastname': 'Reibaldi', 'firstname': 'Michele', 'initials': 'M', 'affiliation': 'Department of Surgical Sciences, Eye Clinic Section, University of Turin, 10124 Turin, Italy.'}, {'lastname': 'Avitabile', 'firstname': 'Teresio', 'initials': 'T', 'affiliation': 'Department of Ophthalmology, University of Catania, 95124 Catania, Italy.'}, {'lastname': 'Nowomiejska', 'firstname': 'Katarzyna', 'initials': 'K', 'affiliation': 'Department of General Ophthalmology, Medical University of Lublin, 20-059 Lublin, Poland.'}, {'lastname': 'Rejdak', 'firstname': 'Robert', 'initials': 'R', 'affiliation': 'Department of General Ophthalmology, Medical University of Lublin, 20-059 Lublin, Poland.'}]","['Streptococcus mitis/oralis', 'bacterial endophthalmitis', 'endophthalmitis treatment', 'post-injection endophthalmitis']"
33791285,Assessing the Potential Association Between Microbes and Corrosion of Intra-Oral Metallic Alloy-Based Dental Appliances Through a Systematic Review of the Literature.,10.3389/fbioe.2021.631103,"[{'lastname': 'Gopalakrishnan', 'firstname': 'Umarevathi', 'initials': 'U', 'affiliation': 'Department of Orthodontics, Sri Venkateswara Dental College and Hospital, Chennai, India.'}, {'lastname': 'Felicita', 'firstname': 'A Sumathi', 'initials': 'AS', 'affiliation': 'Department of Orthodontics, Saveetha Dental College, Saveetha Institute of Medical and Technical Sciences, Saveetha University, Chennai, India.'}, {'lastname': 'Mahendra', 'firstname': 'Lodd', 'initials': 'L', 'affiliation': 'Department of Orthodontics, Sri Venkateswara Dental College and Hospital, Chennai, India.'}, {'lastname': 'Kanji', 'firstname': 'Masroor Ahmed', 'initials': 'MA', 'affiliation': 'Department of Prosthodontics, College of Applied Sciences, King Khalid University, Abha, Saudi Arabia.'}, {'lastname': 'Varadarajan', 'firstname': 'Saranya', 'initials': 'S', 'affiliation': 'Department of Oral Pathology and Microbiology, Sri Venkateswara Dental College and Hospital, Chennai, India.'}, {'lastname': 'Raj', 'firstname': 'A Thirumal', 'initials': 'AT', 'affiliation': 'Department of Oral Pathology and Microbiology, Sri Venkateswara Dental College and Hospital, Chennai, India.'}, {'lastname': 'Feroz', 'firstname': 'Shaikh Mohammed Abdul', 'initials': 'SMA', 'affiliation': 'Department of Prosthetic Dental Sciences, College of Dentistry, Jazan University, Jazan, Saudi Arabia.'}, {'lastname': 'Mehta', 'firstname': 'Deepak', 'initials': 'D', 'affiliation': 'Department of Preventive and Restorative Dentistry, College of Dental Medicine, University of Sharjah, Sharjah, United Arab Emirates.'}, {'lastname': 'Baeshen', 'firstname': 'Hosam Ali', 'initials': 'HA', 'affiliation': 'Department of Orthodontics, College of Dentistry, King Abdulaziz University, Jeddah, Saudi Arabia.'}, {'lastname': 'Patil', 'firstname': 'Shankargouda', 'initials': 'S', 'affiliation': 'Division of Oral Pathology, Department of Maxillofacial Surgery and Diagnostic Sciences, College of Dentistry, Jazan University, Jazan, Saudi Arabia.'}]","['corrosion', 'metallic alloys', 'microorganism', 'oral', 'prosthesis']"
33786671,Effect of cetrimide 2% with and without photodynamic therapy to reduce Streptococcus mutans burden in dentinal carious lesions.,10.1007/s10103-021-03300-6,"[{'lastname': 'Moro', 'firstname': 'Gabriele Giorgi', 'initials': 'GG', 'affiliation': 'Department of Restorative Dentistry, Pontifical Catholic University of Campinas (PUC Campinas), Campinas, SP, Brazil.'}, {'lastname': 'Massat', 'firstname': 'Natalia Cunha', 'initials': 'NC', 'affiliation': 'Center for Life Sciences, Postgraduate Program in Health Sciences, PUC Campinas, Av. John Boyd Dunlop, s/n, Campinas, SP, 13034-685, Brazil.'}, {'lastname': 'Grandizoli', 'firstname': 'Diana Roberta Pereira', 'initials': 'DRP', 'affiliation': 'Center for Life Sciences, Postgraduate Program in Health Sciences, PUC Campinas, Av. John Boyd Dunlop, s/n, Campinas, SP, 13034-685, Brazil.'}, {'lastname': 'Junior', 'firstname': 'Augusto Etchegaray', 'initials': 'AE', 'affiliation': 'Center for Life Sciences, Postgraduate Program in Health Sciences, PUC Campinas, Av. John Boyd Dunlop, s/n, Campinas, SP, 13034-685, Brazil.'}, {'lastname': 'Degasperi', 'firstname': 'Giovanna Rosa', 'initials': 'GR', 'affiliation': 'Center for Health Sciences, PUC-Campinas, Campinas, SP, Brazil.'}, {'lastname': 'Fontana', 'firstname': 'Carlos Eduardo', 'initials': 'CE', 'affiliation': 'Center for Life Sciences, Postgraduate Program in Health Sciences, PUC Campinas, Av. John Boyd Dunlop, s/n, Campinas, SP, 13034-685, Brazil.'}, {'lastname': 'Pinheiro', 'firstname': 'Sérgio Luiz', 'initials': 'SL', 'affiliation': 'Center for Life Sciences, Postgraduate Program in Health Sciences, PUC Campinas, Av. John Boyd Dunlop, s/n, Campinas, SP, 13034-685, Brazil. slpinho@puc-campinas.edu.br.'}]","['Cavity disinfection', 'Cetrimide (cetrimonium)', 'Laser irradiation', 'Photodynamic therapy', 'S. mutans']"
33842797,Antibacterial and Antibiofilm Photodynamic Activities of Lysozyme-Au Nanoclusters/Rose Bengal Conjugates.,10.1021/acsomega.1c00838,"[{'lastname': 'Okamoto', 'firstname': 'Ichie', 'initials': 'I', 'affiliation': 'Department of Periodontology and Endodontology, Faculty of Dental Medicine, Hokkaido University, N13 W7, Kita-ku, Sapporo, Hokkaido 060-8586, Japan.'}, {'lastname': 'Miyaji', 'firstname': 'Hirofumi', 'initials': 'H', 'affiliation': 'Department of Periodontology and Endodontology, Faculty of Dental Medicine, Hokkaido University, N13 W7, Kita-ku, Sapporo, Hokkaido 060-8586, Japan.'}, {'lastname': 'Miyata', 'firstname': 'Saori', 'initials': 'S', 'affiliation': 'Department of Periodontology and Endodontology, Faculty of Dental Medicine, Hokkaido University, N13 W7, Kita-ku, Sapporo, Hokkaido 060-8586, Japan.'}, {'lastname': 'Shitomi', 'firstname': 'Kanako', 'initials': 'K', 'affiliation': 'Division of Periodontology and Endodontology, School of Dentistry, Health Sciences University of Hokkaido, 1757 Kanazawa, Tobetsu-cho, Ishikari-gun, Hokkaido 061-0293, Japan.'}, {'lastname': 'Sugaya', 'firstname': 'Tsutomu', 'initials': 'T', 'affiliation': 'Department of Periodontology and Endodontology, Faculty of Dental Medicine, Hokkaido University, N13 W7, Kita-ku, Sapporo, Hokkaido 060-8586, Japan.'}, {'lastname': 'Ushijima', 'firstname': 'Natsumi', 'initials': 'N', 'affiliation': 'Support Section for Education and Research, Faculty of Dental Medicine, Hokkaido University, N13 W7, Kita-ku, Sapporo, Hokkaido 060-8586, Japan.'}, {'lastname': 'Akasaka', 'firstname': 'Tsukasa', 'initials': 'T', 'affiliation': 'Department of Biomedical Materials and Engineering, Faculty of Dental Medicine, Hokkaido University, N13 W7, Kita-ku, Sapporo, Hokkaido 060-8586, Japan.'}, {'lastname': 'Enya', 'firstname': 'Satoshi', 'initials': 'S', 'affiliation': 'Department of Chemistry and Materials Engineering, Faculty of Chemistry, Materials and Bioengineering, Kansai University, 3-3-35 Yamate-cho, Suita-shi, Osaka 564-8689, Japan.'}, {'lastname': 'Saita', 'firstname': 'Satoshi', 'initials': 'S', 'affiliation': 'Department of Chemistry and Materials Engineering, Faculty of Chemistry, Materials and Bioengineering, Kansai University, 3-3-35 Yamate-cho, Suita-shi, Osaka 564-8689, Japan.'}, {'lastname': 'Kawasaki', 'firstname': 'Hideya', 'initials': 'H', 'affiliation': 'Department of Chemistry and Materials Engineering, Faculty of Chemistry, Materials and Bioengineering, Kansai University, 3-3-35 Yamate-cho, Suita-shi, Osaka 564-8689, Japan.'}]",[]
33834674,[Effects of antimicrobial peptide GH12 on the morphology and composition of cariogenic three-species biofilm].,10.7518/hxkq.2021.02.010,"[{'lastname': 'Li', 'firstname': 'Xin-Wei', 'initials': 'XW', 'affiliation': 'State Key Laboratory of Oral Diseases & National Clinical Research Center for Oral Diseases & Dept. of Cariology and Endodontics, West China Hospital of Stomatology, Sichuan University, Chengdu 610041, China.'}, {'lastname': 'Wang', 'firstname': 'Yu-Fei', 'initials': 'YF', 'affiliation': 'State Key Laboratory of Oral Diseases & National Clinical Research Center for Oral Diseases & Dept. of Cariology and Endodontics, West China Hospital of Stomatology, Sichuan University, Chengdu 610041, China.'}, {'lastname': 'Jiang', 'firstname': 'Wen-Tao', 'initials': 'WT', 'affiliation': 'State Key Laboratory of Oral Diseases & National Clinical Research Center for Oral Diseases & Dept. of Cariology and Endodontics, West China Hospital of Stomatology, Sichuan University, Chengdu 610041, China.'}, {'lastname': 'Zhang', 'firstname': 'Ling-Lin', 'initials': 'LL', 'affiliation': 'State Key Laboratory of Oral Diseases & National Clinical Research Center for Oral Diseases & Dept. of Cariology and Endodontics, West China Hospital of Stomatology, Sichuan University, Chengdu 610041, China.'}]","['Streptococcus gordonii', 'Streptococcus mutans', 'Streptococcus sanguinis', 'antimicrobial peptide', 'dental plaque']"
33834166,Antimicrobial Peptide-Polymer Conjugates for Dentistry.,10.1021/acsapm.9b00921,"[{'lastname': 'Xie', 'firstname': 'Sheng-Xue', 'initials': 'SX', 'affiliation': 'University of Kansas (KU), Lawrence, Kansas.'}, {'lastname': 'Song', 'firstname': 'Linyong', 'initials': 'L', 'affiliation': 'University of Kansas (KU), Lawrence, Kansas.'}, {'lastname': 'Yuca', 'firstname': 'Esra', 'initials': 'E', 'affiliation': 'University of Kansas (KU), Lawrence, Kansas, and Yildiz Technical University, Istanbul, Turkey.'}, {'lastname': 'Boone', 'firstname': 'Kyle', 'initials': 'K', 'affiliation': 'University of Kansas (KU), Lawrence, Kansas.'}, {'lastname': 'Sarikaya', 'firstname': 'Rizacan', 'initials': 'R', 'affiliation': 'University of Kansas (KU), Lawrence, Kansas.'}, {'lastname': 'VanOosten', 'firstname': 'Sarah Kay', 'initials': 'SK', 'affiliation': 'University of Kansas (KU), Lawrence, Kansas.'}, {'lastname': 'Misra', 'firstname': 'Anil', 'initials': 'A', 'affiliation': 'University of Kansas (KU), Lawrence, Kansas.'}, {'lastname': 'Ye', 'firstname': 'Qiang', 'initials': 'Q', 'affiliation': 'University of Kansas (KU), Lawrence, Kansas.'}, {'lastname': 'Spencer', 'firstname': 'Paulette', 'initials': 'P', 'affiliation': 'University of Kansas (KU), Lawrence, Kansas.'}, {'lastname': 'Tamerler', 'firstname': 'Candan', 'initials': 'C', 'affiliation': 'University of Kansas (KU), Lawrence, Kansas.'}]","['Streptococcus mutans', 'antimicrobial peptide', 'bioactivity', 'bioconjugation', 'dental adhesive', 'mechanical property']"
33827534,Analysis of oral microbial dysbiosis associated with early childhood caries.,10.1186/s12903-021-01543-x,"[{'lastname': 'Zheng', 'firstname': 'Hui', 'initials': 'H', 'affiliation': 'Stomatological Key Laboratory of Fujian College and University and Department of Orthodontics, School and Hospital of Stomatology, Fujian Medical University, Fuzhou, China.'}, {'lastname': 'Xie', 'firstname': 'Tengfei', 'initials': 'T', 'affiliation': 'Fujian Provincial Engineering Research Center of Oral Biomaterial and Department of Preventive Dentistry, School and Hospital of Stomatology, Fujian Medical University, Fuzhou, China.'}, {'lastname': 'Li', 'firstname': 'Shaokai', 'initials': 'S', 'affiliation': 'School and Hospital of Stomatology, Fujian Medical University, Fuzhou, China.'}, {'lastname': 'Qiao', 'firstname': 'Xiaotong', 'initials': 'X', 'affiliation': 'School and Hospital of Stomatology, Fujian Medical University, Fuzhou, China.'}, {'lastname': 'Lu', 'firstname': 'Youguang', 'initials': 'Y', 'affiliation': 'Institute of Stomatology and Department of Preventive Dentistry, School and Hospital of Stomatology, Fujian Medical University, 246 Middle Yangqiao Road, Fuzhou, 350000, China. fjlyg63@fjmu.edu.cn.'}, {'lastname': 'Feng', 'firstname': 'Yan', 'initials': 'Y', 'affiliation': 'Fujian Key Laboratory of Oral Diseases and Department of Preventive Dentistry, School and Hospital of Stomatology, Fujian Medical University, 246 Middle Yangqiao Road, Fuzhou, 350000, China. fengyan@fjmu.edu.cn.'}]","['16S rRNA gene', 'Early childhood caries', 'Microbial dysbiosis', 'Oral microbiota', 'Streptococcus mutans']"
33825326,Streptococcus mutans in atherosclerotic plaque: molecular and immunohistochemical evaluations.,10.1111/odi.13869,"[{'lastname': 'Fernandes Forte', 'firstname': 'Clarissa Pessoa', 'initials': 'CP', 'affiliation': 'Department of Stomatology and Oral Pathology, School of Dentistry, Federal University of Ceará, Fortaleza, Ceará, Brazil.'}, {'lastname': 'Oliveira', 'firstname': 'Francisco Artur Forte', 'initials': 'FAF', 'affiliation': 'Department of Stomatology and Oral Pathology, School of Dentistry, Federal University of Ceará, Fortaleza, Ceará, Brazil.'}, {'lastname': 'de Barros Lopes', 'firstname': 'Camile', 'initials': 'C', 'affiliation': 'Department of Human and Medical Genetics, School of Biological Sciences, Federal University of Para, Belém, Pará, Brazil.'}, {'lastname': 'Alves', 'firstname': 'Ana Paula Negreiros Nunes', 'initials': 'APNN', 'affiliation': 'Department of Oral Pathology, School of Dentistry, Federal University of Ceará, Fortaleza, Ceará, Brazil.'}, {'lastname': 'Mota', 'firstname': 'Mário Rogério Lima', 'initials': 'MRL', 'affiliation': 'Department of Stomatology and Oral Pathology, School of Dentistry, Federal University of Ceará, Fortaleza, Ceará, Brazil.'}, {'lastname': 'de Barros Silva', 'firstname': 'Paulo Goberlânio', 'initials': 'PG', 'affiliation': 'Department of Stomatology and Oral Pathology, School of Dentistry, Federal University of Ceará, Fortaleza, Ceará, Brazil.'}, {'lastname': 'Montenegro', 'firstname': 'Raquel Carvalho', 'initials': 'RC', 'affiliation': 'Department of Human Cytogenetics, School of Biological Sciences, Federal University of Para, Belém, Pará, Brazil.'}, {'lastname': 'Campos Ribeiro Dos Santos', 'firstname': 'Ândrea Kely', 'initials': 'ÂK', 'affiliation': 'Department of Human and Medical Genetics, School of Biological Sciences, Federal University of Para, Belém, Pará, Brazil.'}, {'lastname': 'Lobo Filho', 'firstname': 'José Glauco', 'initials': 'JG', 'affiliation': 'Cardiovascular Surgeon. School of Medicine, Federal University of Ceará, Fortaleza, Ceará, Brazil.'}, {'lastname': 'Sousa', 'firstname': 'Fabrício Bitu', 'initials': 'FB', 'affiliation': 'Department of Stomatology and Oral Pathology, School of Dentistry, Federal University of Ceará, Fortaleza, Ceará, Brazil.'}]","['\nStreptococcus mutans\n', 'atherosclerosis', 'immunohistochemistry', 'real-time polymerase chain reaction']"
33813017,Antimicrobial photodynamic therapy mediated by methylene blue coupled to β-cyclodextrin reduces early colonizers microorganisms from the oral biofilm.,10.1016/j.pdpdt.2021.102283,"[{'lastname': 'de Paula', 'firstname': 'Gabriela Santana', 'initials': 'GS', 'affiliation': 'Department of Health Sciences and Pediatric Dentistry, Piracicaba Dental School, University of Campinas, UNICAMP, Av. Limeira, 901 - Areião, Piracicaba, SP, 13414-903, Brazil. Electronic address: gabispaula@hotmail.com.'}, {'lastname': 'Oliveira', 'firstname': 'Mateus Cardoso', 'initials': 'MC', 'affiliation': 'Department of Oral Diagnosis, Piracicaba Dental School, University of Campinas, UNICAMP, Av. Limeira, 901 - Areião, Piracicaba, SP, 13414-903, Brazil. Electronic address: mateus_oc1@hotmail.com.'}, {'lastname': 'Sales', 'firstname': 'Luciana Solera', 'initials': 'LS', 'affiliation': 'Department of Health Sciences and Pediatric Dentistry, Piracicaba Dental School, University of Campinas, UNICAMP, Av. Limeira, 901 - Areião, Piracicaba, SP, 13414-903, Brazil. Electronic address: Luciana_9891@hotmail.com.'}, {'lastname': 'Boriollo', 'firstname': 'Marcelo', 'initials': 'M', 'affiliation': 'Department of Oral Diagnosis, Piracicaba Dental School, University of Campinas, UNICAMP, Av. Limeira, 901 - Areião, Piracicaba, SP, 13414-903, Brazil. Electronic address: marcelofgb@yahoo.com.br.'}, {'lastname': 'Azevedo Rodrigues', 'firstname': 'Lidiany Karla', 'initials': 'LK', 'affiliation': 'Department of Operative Dentistry, Faculty of Pharmacy, Dentistry and Nursing, Federal University of Ceará, Fortaleza, CE, Zip Code: 60430-170, Brazil. Electronic address: lidianykarla@ufc.br.'}, {'lastname': 'Nobre-Dos-Santos', 'firstname': 'Marinês', 'initials': 'M', 'affiliation': 'Department of Health Sciences and Pediatric Dentistry, Piracicaba Dental School, University of Campinas, UNICAMP, Av. Limeira, 901 - Areião, Piracicaba, SP, 13414-903, Brazil. Electronic address: mnobre@unicamp.br.'}, {'lastname': 'Steiner-Oliveira', 'firstname': 'Carolina', 'initials': 'C', 'affiliation': 'Department of Health Sciences and Pediatric Dentistry, Piracicaba Dental School, University of Campinas, UNICAMP, Av. Limeira, 901 - Areião, Piracicaba, SP, 13414-903, Brazil. Electronic address: csteiner@unicamp.br.'}]","['Biofilms', 'Nanoparticles', 'Photodynamic therapy', 'Streptococcus gordonii', 'Streptococcus mitis', 'Streptococcus oralis', 'Streptococcus sanguis']"
